,song_id,song_name,artist_id,artist_name,version,rating,date,preset_id,tonality_name,artist_url,tab_url,hits
1348,4412,Africa,236,Toto,1,4.82607,1062028800,16137,B,https://www.ultimate-guitar.com/artist/toto_236,https://tabs.ultimate-guitar.com/tab/toto/africa-chords-87063,3212128
1349,4412,Africa,236,Toto,1,4.82607,1062028800,16137,B,https://www.ultimate-guitar.com/artist/toto_236,https://tabs.ultimate-guitar.com/tab/toto/africa-chords-87063,3212128
1350,4412,Africa,236,Toto,1,4.82607,1062028800,16137,B,https://www.ultimate-guitar.com/artist/toto_236,https://tabs.ultimate-guitar.com/tab/toto/africa-chords-87063,3212128
1351,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1352,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1353,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1354,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1355,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1356,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1357,127376,Summer Of 69,9216,Bryan Adams,1,4.80341,1246492801,9275,D,https://www.ultimate-guitar.com/artist/bryan_adams_9216,https://tabs.ultimate-guitar.com/tab/bryan-adams/summer-of-69-chords-843137,3194556
1358,1630411,All I Ask,20519,Adele,1,4.87365,1447788207,26981,C,https://www.ultimate-guitar.com/artist/adele_20519,https://tabs.ultimate-guitar.com/tab/adele/all-i-ask-chords-1782459,3189750
